evaluation_dataset,model,scenario,threshold,sample_size,total_churners,customers_contacted,contact_rate,true_churners_contacted,false_interventions,missed_churners,true_nonchurners_not_contacted,campaign_precision,churn_capture_rate,expected_retained_customers,expected_retained_value,contact_cost,false_positive_cost,fixed_campaign_cost,total_campaign_cost,net_profit,roi,profit_per_contacted_customer,profit_per_1000_customers
test_exploratory,Random Forest,conservative,0.92,94669,8514,4977,0.05257264785727112,4490,487,4024,85668,0.9021498894916616,0.5273666901573878,449.0,26940.0,39816.0,487.0,0.0,40303.0,-13363.0,-0.33156340719053173,-2.6849507735583686,-141.1549715323918
test_exploratory,Random Forest,conservative,0.93,94669,8514,4774,0.05042833451288172,4341,433,4173,85722,0.9093003770423125,0.5098661028893587,434.1,26046.0,38192.0,433.0,0.0,38625.0,-12579.0,-0.3256699029126214,-2.634897360703812,-132.87348551268101
test_exploratory,Random Forest,conservative,0.94,94669,8514,4574,0.04831571052826163,4202,372,4312,85783,0.9186707477044163,0.4935400516795866,420.20000000000005,25212.000000000004,36592.0,372.0,0.0,36964.0,-11751.999999999996,-0.3179309598528297,-2.5693047660690853,-124.13778533627688
test_exploratory,Random Forest,conservative,0.95,94669,8514,4295,0.04536860006971659,3984,311,4530,85844,0.9275902211874273,0.4679351656095842,398.40000000000003,23904.000000000004,34360.0,311.0,0.0,34671.0,-10766.999999999996,-0.3105477199965388,-2.5068684516880086,-113.73311221202292
test_exploratory,Random Forest,conservative,0.96,94669,8514,4027,0.042537683930325663,3774,253,4740,85902,0.9371740749937919,0.44326990838618746,377.40000000000003,22644.000000000004,32216.0,253.0,0.0,32469.0,-9824.999999999996,-0.3025963226462163,-2.4397814750434557,-103.78265324446224
test_exploratory,Random Forest,conservative,0.97,94669,8514,3666,0.03872439763808638,3496,170,5018,85985,0.9536279323513366,0.41061780596664316,349.6,20976.0,29328.0,170.0,0.0,29498.0,-8522.0,-0.2889009424367754,-2.324604473540644,-90.01890798466235
test_exploratory,Random Forest,conservative,0.98,94669,8514,2966,0.03133021369191604,2883,83,5631,86072,0.9720161834120027,0.33861874559548977,288.3,17298.0,23728.0,83.0,0.0,23811.0,-6513.0,-0.27352904119944565,-2.195886716115981,-68.79760005915347
test_exploratory,Random Forest,conservative,0.99,94669,8514,1536,0.01622495220188235,1516,20,6998,86135,0.9869791666666666,0.17805966643175947,151.6,9096.0,12288.0,20.0,0.0,12308.0,-3212.0,-0.2609684757881053,-2.0911458333333335,-33.928741192998764
test_exploratory,Random Forest,conservative,1.0,94669,8514,0,0.0,0,0,8514,86155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
test_exploratory,Random Forest,expected,0.0,94669,8514,94669,1.0,8514,86155,0,0,0.08993440302527754,1.0,1702.8000000000002,204336.00000000003,757352.0,43077.5,0.0,800429.5,-596093.5,-0.7447170550310802,-6.2966071258807,-6296.607125880701
test_exploratory,Random Forest,expected,0.01,94669,8514,94669,1.0,8514,86155,0,0,0.08993440302527754,1.0,1702.8000000000002,204336.00000000003,757352.0,43077.5,0.0,800429.5,-596093.5,-0.7447170550310802,-6.2966071258807,-6296.607125880701
test_exploratory,Random Forest,expected,0.02,94669,8514,91903,0.9707824102927041,8514,83389,0,2766,0.09264115426047027,1.0,1702.8000000000002,204336.00000000003,735224.0,41694.5,0.0,776918.5,-572582.5,-0.7369917179215065,-6.230291720618478,-6048.257613368684
test_exploratory,Random Forest,expected,0.03,94669,8514,86507,0.9137838151876538,8514,77993,0,8162,0.09841978105818026,1.0,1702.8000000000002,204336.00000000003,692056.0,38996.5,0.0,731052.5,-526716.5,-0.7204906624353244,-6.0887153640745835,-5563.769554975757
test_exploratory,Random Forest,expected,0.04,94669,8514,82685,0.8734115708415637,8513,74172,1,11983,0.10295700550281188,0.9998825463941743,1702.6000000000001,204312.00000000003,661480.0,37086.0,0.0,698566.0,-494254.0,-0.707526561556102,-5.977553365181109,-5220.864274472108
test_exploratory,Random Forest,expected,0.05,94669,8514,79150,0.8360709419134036,8511,70639,3,15516,0.1075300063171194,0.9996476391825229,1702.2,204264.0,633200.0,35319.5,0.0,668519.5,-464255.5,-0.6944531909689994,-5.8655148452305745,-4903.986521458978
test_exploratory,Random Forest,expected,0.06,94669,8514,75691,0.799533110099399,8509,67182,5,18973,0.11241759258035962,0.9994127319708715,1701.8000000000002,204216.00000000003,605528.0,33591.0,0.0,639119.0,-434903.0,-0.6804726506331372,-5.74576898178119,-4593.932543916171
test_exploratory,Random Forest,expected,0.07,94669,8514,71288,0.7530236930779876,8502,62786,12,23369,0.1192627090113343,0.9985905567300916,1700.4,204048.0,570304.0,31393.0,0.0,601697.0,-397649.0,-0.660879146813097,-5.578063629222309,-4200.414074300985
test_exploratory,Random Forest,expected,0.08,94669,8514,66226,0.6995531800272529,8497,57729,17,28426,0.1283030833811494,0.9980032887009631,1699.4,203928.0,529808.0,28864.5,0.0,558672.5,-354744.5,-0.6349775584085489,-5.35657445716184,-3747.2086955603204
test_exploratory,Random Forest,expected,0.09,94669,8514,61541,0.650064963187527,8481,53060,33,33095,0.1378105653141808,0.9961240310077519,1696.2,203544.0,492328.0,26530.0,0.0,518858.0,-315314.0,-0.6077076965181225,-5.1236411498025705,-3330.699595432507
test_exploratory,Random Forest,expected,0.1,94669,8514,58538,0.6183439140584563,8477,50061,37,36094,0.14481191704533808,0.9956542165844492,1695.4,203448.0,468304.0,25030.5,0.0,493334.5,-289886.5,-0.5876063806605862,-4.9521080323892175,-3062.1058635878694
test_exploratory,Random Forest,expected,0.11,94669,8514,55427,0.5854820479776907,8463,46964,51,39191,0.15268731845490466,0.9940098661028893,1692.6000000000001,203112.00000000003,443416.0,23482.0,0.0,466898.0,-263786.0,-0.564975647786026,-4.759160697854836,-2786.403152034985
test_exploratory,Random Forest,expected,0.12,94669,8514,51300,0.541888052055055,8432,42868,82,43287,0.1643664717348928,0.9903688043222927,1686.4,202368.0,410400.0,21434.0,0.0,431834.0,-229466.0,-0.5313754822454925,-4.473021442495127,-2423.876876274176
test_exploratory,Random Forest,expected,0.13,94669,8514,47736,0.5042410926491249,8400,39336,114,46819,0.17596782302664657,0.9866102889358703,1680.0,201600.0,381888.0,19668.0,0.0,401556.0,-199956.0,-0.497952962974031,-4.18878833584716,-2112.1592073434813
test_exploratory,Random Forest,expected,0.14,94669,8514,46055,0.48648448805839295,8392,37663,122,48492,0.18221691455867983,0.9856706600892647,1678.4,201408.0,368440.0,18831.5,0.0,387271.5,-185863.5,-0.4799307462594072,-4.035685593312344,-1963.2984398271874
test_exploratory,Random Forest,expected,0.15,94669,8514,44214,0.46703778427996495,8369,35845,145,50310,0.18928393721445697,0.9829692271552737,1673.8000000000002,200856.00000000003,353712.0,17922.5,0.0,371634.5,-170778.49999999997,-0.4595334932574881,-3.862543538245804,-1803.9537757872163
test_exploratory,Random Forest,expected,0.16,94669,8514,40209,0.42473248898794747,8309,31900,205,54255,0.20664527842025418,0.9759220108057317,1661.8000000000002,199416.00000000003,321672.0,15950.0,0.0,337622.0,-138205.99999999997,-0.4093512863498231,-3.437190678703772,-1459.8865520920256
test_exploratory,Random Forest,expected,0.17,94669,8514,38519,0.4068808163179077,8288,30231,226,55924,0.21516654118746592,0.9734554850833921,1657.6000000000001,198912.00000000003,308152.0,15115.5,0.0,323267.5,-124355.49999999997,-0.3846829637993302,-3.2284197409070843,-1313.5820595971225
test_exploratory,Random Forest,expected,0.18,94669,8514,37457,0.39566278295957497,8283,29174,231,56981,0.22113356648957472,0.9728682170542635,1656.6000000000001,198792.00000000003,299656.0,14587.0,0.0,314243.0,-115450.99999999997,-0.3673940230967753,-3.0822276210054187,-1219.522758241874
test_exploratory,Random Forest,expected,0.19,94669,8514,35890,0.37911037404007647,8269,27621,245,58534,0.2303984396767902,0.9712238665727038,1653.8000000000002,198456.00000000003,287120.0,13810.5,0.0,300930.5,-102474.49999999997,-0.34052547016669954,-2.8552382279186395,-1082.4504325597607
test_exploratory,Random Forest,expected,0.2,94669,8514,33922,0.3583221540314147,8243,25679,271,60476,0.24299864394788043,0.9681700728212356,1648.6000000000001,197832.00000000003,271376.0,12839.5,0.0,284215.5,-86383.49999999997,-0.30393662555349715,-2.5465332232769287,-912.4792698771505
test_exploratory,Random Forest,expected,0.21,94669,8514,31614,0.3339424732488988,8222,23392,292,62763,0.2600746504713102,0.9657035470988959,1644.4,197328.0,252912.0,11696.0,0.0,264608.0,-67280.0,-0.25426290966259524,-2.1281710634529007,-710.6867084262008
test_exploratory,Random Forest,expected,0.22,94669,8514,29411,0.3106719200583084,8190,21221,324,64934,0.27846724014824387,0.9619450317124736,1638.0,196560.0,235288.0,10610.5,0.0,245898.5,-49338.5,-0.20064579491131504,-1.6775526163680257,-521.1684923258933
test_exploratory,Random Forest,expected,0.23,94669,8514,27529,0.2907921283630333,8156,19373,358,66782,0.2962693886447019,0.9579516091143998,1631.2,195744.0,220232.0,9686.5,0.0,229918.5,-34174.5,-0.14863745196667516,-1.2413999782048022,-360.9893418119976
test_exploratory,Random Forest,expected,0.24,94669,8514,25985,0.27448267120176617,8138,17847,376,68308,0.313180681162209,0.9558374442095372,1627.6000000000001,195312.00000000003,207880.0,8923.5,0.0,216803.5,-21491.49999999997,-0.09912893472660714,-0.8270733115258792,-227.0172918273138
test_exploratory,Random Forest,expected,0.25,94669,8514,24886,0.2628738024062787,8115,16771,399,69384,0.32608695652173914,0.9531360112755461,1623.0,194760.0,199088.0,8385.5,0.0,207473.5,-12713.5,-0.061277705345501955,-0.5108695652173914,-134.29422514233804
test_exploratory,Random Forest,expected,0.26,94669,8514,24006,0.2535782568739503,8072,15934,442,70221,0.33624927101557944,0.9480855062250411,1614.4,193728.0,192048.0,7967.0,0.0,200015.0,-6287.0,-0.031432642551808616,-0.26189286011830376,-66.41033495653275
test_exploratory,Random Forest,expected,0.27,94669,8514,23080,0.24379680782515925,8037,15043,477,71112,0.34822357019064126,0.9439746300211417,1607.4,192888.0,184640.0,7521.5,0.0,192161.5,726.5,0.003780674068426818,0.03147746967071057,7.674106624132503
test_exploratory,Random Forest,expected,0.28,94669,8514,22299,0.23554701116521776,8001,14298,513,71857,0.35880532759316563,0.9397463002114165,1600.2,192024.0,178392.0,7149.0,0.0,185541.0,6483.0,0.03494106423917086,0.2907305260325575,68.48070646146046
test_exploratory,Random Forest,expected,0.29,94669,8514,21871,0.23102599583813074,7978,13893,536,72262,0.3647752731928124,0.9370448672774254,1595.6000000000001,191472.00000000003,174968.0,6946.5,0.0,181914.5,9557.50000000003,0.05253841777318482,0.43699419322390515,100.9570186650332
test_exploratory,Random Forest,expected,0.3,94669,8514,21074,0.22260718925941966,7941,13133,573,73022,0.3768150327417671,0.9326990838618746,1588.2,190584.0,168592.0,6566.5,0.0,175158.5,15425.5,0.08806595169517893,0.7319683021732941,162.94140637378658
test_exploratory,Random Forest,expected,0.31,94669,8514,20595,0.21754745481625454,7912,12683,602,73472,0.38417091527069674,0.9292929292929293,1582.4,189888.0,164760.0,6341.5,0.0,171101.5,18786.5,0.10979740095791095,0.9121874241320709,198.4440524353273
test_exploratory,Random Forest,expected,0.32,94669,8514,20172,0.21307925508878303,7887,12285,627,73870,0.39098750743605,0.9263565891472868,1577.4,189288.0,161376.0,6142.5,0.0,167518.5,21769.5,0.12995281118204854,1.0791939321832242,229.95383916593607
test_exploratory,Random Forest,expected,0.33,94669,8514,19659,0.20766037456823247,7856,11803,658,74352,0.39961340861691846,0.9227155273666902,1571.2,188544.0,157272.0,5901.5,0.0,163173.5,25370.5,0.15548174182695107,1.2905285111145022,267.9916340090209
test_exploratory,Random Forest,expected,0.34,94669,8514,19300,0.2038682145158394,7835,11465,679,74690,0.40595854922279795,0.9202490016443505,1567.0,188040.0,154400.0,5732.5,0.0,160132.5,27907.5,0.1742775514027446,1.4459844559585493,294.7902692539268
test_exploratory,Random Forest,expected,0.35,94669,8514,18913,0.1997802871055995,7811,11102,703,75053,0.41299635171575105,0.9174301151045338,1562.2,187464.0,151304.0,5551.0,0.0,156855.0,30609.0,0.1951420101367505,1.6184106170359012,323.3265377261828
test_exploratory,Random Forest,expected,0.36,94669,8514,18480,0.195206456178897,7787,10693,727,75462,0.4213744588744589,0.9146112285647169,1557.4,186888.0,147840.0,5346.5,0.0,153186.5,33701.5,0.22000306815548368,1.8236742424242425,355.992986088371
test_exploratory,Random Forest,expected,0.37,94669,8514,18179,0.19202695708204376,7764,10415,750,75740,0.4270861983607459,0.9119097956307258,1552.8000000000002,186336.00000000003,145432.0,5207.5,0.0,150639.5,35696.50000000003,0.23696639991502913,1.9636118598382766,377.06641033495686
test_exploratory,Random Forest,expected,0.38,94669,8514,17894,0.18901646790396012,7746,10148,768,76007,0.4328825304571365,0.9097956307258633,1549.2,185904.0,143152.0,5074.0,0.0,148226.0,37678.0,0.25419292161968887,2.1056219961998437,397.9972324625802
test_exploratory,Random Forest,expected,0.39,94669,8514,17559,0.18547782272972146,7732,9827,782,76328,0.44034398314254797,0.9081512802443035,1546.4,185568.0,140472.0,4913.5,0.0,145385.5,40182.5,0.2763858844245128,2.2884275869924253,424.4525663099853
test_exploratory,Random Forest,expected,0.4,94669,8514,17155,0.18121032228078884,7715,9440,799,76715,0.44972311279510346,0.9061545689452666,1543.0,185160.0,137240.0,4720.0,0.0,141960.0,43200.0,0.3043110735418428,2.518216263480035,456.32678067794103
test_exploratory,Random Forest,expected,0.41,94669,8514,16717,0.17658367575447084,7692,9025,822,77130,0.4601304061733565,0.9034531360112755,1538.4,184608.0,133736.0,4512.5,0.0,138248.5,46359.5,0.33533456059197747,2.773194951247233,489.70095807497705
test_exploratory,Random Forest,expected,0.42,94669,8514,16217,0.1713021157929206,7650,8567,864,77588,0.4717271998520072,0.8985200845665962,1530.0,183600.0,129736.0,4283.5,0.0,134019.5,49580.5,0.36994989535104966,3.0573163963741754,523.7247673472837
test_exploratory,Random Forest,expected,0.43,94669,8514,15658,0.16539733175590743,7611,8047,903,78108,0.48607740452165027,0.8939393939393939,1522.2,182664.0,125264.0,4023.5,0.0,129287.5,53376.5,0.4128512037126559,3.408896410780432,563.822370575373
test_exploratory,Random Forest,expected,0.44,94669,8514,15005,0.15849961444612282,7565,7440,949,78715,0.5041652782405864,0.8885365280714118,1513.0,181560.0,120040.0,3720.0,0.0,123760.0,57800.0,0.46703296703296704,3.8520493168943686,610.5483315552082
test_exploratory,Random Forest,expected,0.45,94669,8514,14232,0.15033432274556613,7505,6727,1009,79428,0.5273327712197864,0.8814893117218698,1501.0,180120.0,113856.0,3363.5,0.0,117219.5,62900.5,0.5366044045572622,4.419652894884766,664.4255247229822
test_exploratory,Random Forest,expected,0.46,94669,8514,13411,0.14166200128870063,7441,5970,1073,80185,0.5548430392961002,0.8739722809490251,1488.2,178584.0,107288.0,2985.0,0.0,110273.0,68311.0,0.6194716748433433,5.093654462754455,721.5772850669173
test_exploratory,Random Forest,expected,0.47,94669,8514,12605,0.13314812663068165,7375,5230,1139,80925,0.585085283617612,0.866220342964529,1475.0,177000.0,100840.0,2615.0,0.0,103455.0,73545.0,0.7108887922285051,5.834589448631496,776.8646547444254
test_exploratory,Random Forest,expected,0.48,94669,8514,11921,0.1259229526032809,7305,4616,1209,81539,0.612784162402483,0.8579985905567301,1461.0,175320.0,95368.0,2308.0,0.0,97676.0,77644.0,0.7949137966337688,6.513211978860834,820.1628833092142
test_exploratory,Random Forest,expected,0.49,94669,8514,11343,0.11981746928772882,7249,4094,1265,82061,0.6390725557612624,0.851421188630491,1449.8000000000002,173976.00000000003,90744.0,2047.0,0.0,92791.0,81185.00000000003,0.8749232145358928,7.157277616150933,857.5668909569133
test_exploratory,Random Forest,expected,0.5,94669,8514,10972,0.11589855179625855,7206,3766,1308,82389,0.6567626686110098,0.8463706835799859,1441.2,172944.0,87776.0,1883.0,0.0,89659.0,83285.0,0.9289084196790061,7.590685380969741,879.7494427954241
test_exploratory,Random Forest,expected,0.51,94669,8514,10633,0.11231765414232747,7168,3465,1346,82690,0.67412771560237,0.8419074465586094,1433.6000000000001,172032.00000000003,85064.0,1732.5,0.0,86796.5,85235.50000000003,0.9820154038469296,8.016129032258068,900.3528082054319
test_exploratory,Random Forest,expected,0.52,94669,8514,10379,0.10963462168185996,7131,3248,1383,82907,0.6870604104441661,0.8375616631430585,1426.2,171144.0,83032.0,1624.0,0.0,84656.0,86488.0,1.0216405216405215,8.33298005588207,913.5831159091149
test_exploratory,Random Forest,expected,0.53,94669,8514,10195,0.10769100761600947,7107,3088,1407,83067,0.697106424717999,0.8347427766032417,1421.4,170568.0,81560.0,1544.0,0.0,83104.0,87464.0,1.0524643819792068,8.579107405590976,923.8927209540609
test_exploratory,Random Forest,expected,0.54,94669,8514,10032,0.10596921906854409,7079,2953,1435,83202,0.7056419457735247,0.8314540756401222,1415.8000000000002,169896.00000000003,80256.0,1476.5,0.0,81732.5,88163.50000000003,1.0786835102315484,8.78822767145136,931.2816233402701
test_exploratory,Random Forest,expected,0.55,94669,8514,9853,0.1040784206023091,7053,2800,1461,83355,0.7158225921039277,0.828400281888654,1410.6000000000001,169272.00000000003,78824.0,1400.0,0.0,80224.0,89048.00000000003,1.1099920223374555,9.037653506546233,940.6247029122525
test_exploratory,Random Forest,expected,0.56,94669,8514,9714,0.10261014693299814,7028,2686,1486,83469,0.723491867407865,0.8254639417430115,1405.6000000000001,168672.00000000003,77712.0,1343.0,0.0,79055.0,89617.00000000003,1.1336031876541652,9.225550751492694,946.6351181484966
test_exploratory,Random Forest,expected,0.57,94669,8514,9585,0.10124750446291816,7003,2582,1511,83573,0.7306207616066771,0.822527601597369,1400.6000000000001,168072.00000000003,76680.0,1291.0,0.0,77971.0,90101.00000000003,1.1555706608867402,9.400208659363592,951.7476681912773
test_exploratory,Random Forest,expected,0.58,94669,8514,9433,0.09964191023460689,6973,2460,1541,83695,0.7392133997667762,0.8190039934225981,1394.6000000000001,167352.00000000003,75464.0,1230.0,0.0,76694.0,90658.00000000003,1.1820742170182807,9.61072829428602,957.6313259884442
test_exploratory,Random Forest,expected,0.59,94669,8514,9288,0.09811025784575732,6941,2347,1573,83808,0.7473083548664944,0.8152454780361758,1388.2,166584.0,74304.0,1173.5,0.0,75477.5,91106.5,1.2070683316220066,9.809054694229113,962.3688852739544
test_exploratory,Random Forest,expected,0.6,94669,8514,9118,0.09631452745883023,6900,2218,1614,83937,0.7567449001974117,0.8104298801973221,1380.0,165600.0,72944.0,1109.0,0.0,74053.0,91547.0,1.2362362092015178,10.040250054836587,967.0219396000803
test_exploratory,Random Forest,expected,0.61,94669,8514,8911,0.09412796163474844,6842,2069,1672,84086,0.7678150600381551,0.8036175710594315,1368.4,164208.0,71288.0,1034.5,0.0,72322.5,91885.5,1.2704967333817276,10.311468970934799,970.5975556940498
test_exploratory,Random Forest,expected,0.62,94669,8514,8691,0.09180407525166633,6778,1913,1736,84242,0.7798872396732252,0.7961005402865868,1355.6000000000001,162672.00000000003,69528.0,956.5,0.0,70484.5,92187.50000000003,1.307911668522867,10.607237371994021,973.7876179108265
test_exploratory,Random Forest,expected,0.63,94669,8514,8461,0.08937455766935322,6722,1739,1792,84416,0.7944687389197495,0.7895231383603477,1344.4,161328.0,67688.0,869.5,0.0,68557.5,92770.5,1.3531779892790723,10.964484103533861,979.9459168259938
test_exploratory,Random Forest,expected,0.64,94669,8514,8277,0.08743094360350273,6668,1609,1846,84546,0.8056058958559865,0.7831806436457599,1333.6000000000001,160032.00000000003,66216.0,804.5,0.0,67020.5,93011.50000000003,1.387806715855597,11.237344448471672,982.4916287274613
test_exploratory,Random Forest,expected,0.65,94669,8514,8096,0.08551901889742154,6605,1491,1909,84664,0.8158349802371542,0.7757810664787409,1321.0,158520.0,64768.0,745.5,0.0,65513.5,93006.5,1.4196539644500752,11.487957015810277,982.4388131278454
test_exploratory,Random Forest,expected,0.66,94669,8514,7965,0.08413525018749538,6558,1407,1956,84748,0.8233521657250471,0.7702607470049331,1311.6000000000001,157392.00000000003,63720.0,703.5,0.0,64423.5,92968.50000000003,1.4430836573610566,11.672128060263658,982.0374145707679
test_exploratory,Random Forest,expected,0.67,94669,8514,7847,0.08288880203656952,6515,1332,1999,84823,0.8302536001019498,0.765210241954428,1303.0,156360.0,62776.0,666.0,0.0,63442.0,92918.0,1.464613347624602,11.84121320249777,981.5039770146511
test_exploratory,Random Forest,expected,0.68,94669,8514,7741,0.08176911132472087,6469,1272,2045,84883,0.8356801446841493,0.7598073760864459,1293.8000000000002,155256.00000000003,61928.0,636.0,0.0,62564.0,92692.00000000003,1.4815548877948985,11.974163544761662,979.1167119120306
test_exploratory,Random Forest,expected,0.69,94669,8514,7642,0.08072336245233393,6421,1221,2093,84934,0.8402250719706883,0.7541696030068124,1284.2,154104.0,61136.0,610.5,0.0,61746.5,92357.5,1.4957527957050196,12.085514263281864,975.5833482977532
test_exploratory,Random Forest,expected,0.7,94669,8514,7560,0.07985718661863968,6375,1185,2139,84970,0.8432539682539683,0.7487667371388301,1275.0,153000.0,60480.0,592.5,0.0,61072.5,91927.5,1.5052192066805845,12.159722222222221,971.04120673082
test_exploratory,Random Forest,expected,0.71,94669,8514,7469,0.07889594270563753,6325,1144,2189,85011,0.8468335787923417,0.7428940568475452,1265.0,151800.0,59752.0,572.0,0.0,60324.0,91476.0,1.5164113785557987,12.24742268041237,966.2719580855401
test_exploratory,Random Forest,expected,0.72,94669,8514,7386,0.07801920375202019,6278,1108,2236,85047,0.8499864608719199,0.7373737373737373,1255.6000000000001,150672.00000000003,59088.0,554.0,0.0,59642.0,91030.00000000003,1.5262734314744648,12.32466829136204,961.5608065998376
test_exploratory,Random Forest,expected,0.73,94669,8514,7309,0.07720584351794146,6218,1091,2296,85064,0.8507319742782871,0.7303265210241955,1243.6000000000001,149232.00000000003,58472.0,545.5,0.0,59017.5,90214.50000000003,1.528605921972297,12.342933369818036,952.9465823025491
test_exploratory,Random Forest,expected,0.74,94669,8514,7244,0.07651924072293993,6175,1069,2339,85086,0.8524295969077857,0.7252760159736904,1235.0,148200.0,57952.0,534.5,0.0,58486.5,89713.5,1.5339180836603319,12.384525124240751,947.6544592210755
test_exploratory,Random Forest,expected,0.75,94669,8514,7164,0.07567419112909189,6118,1046,2396,85109,0.8539921831379118,0.7185811604416256,1223.6000000000001,146832.00000000003,57312.0,523.0,0.0,57835.0,88997.00000000003,1.5388086798651341,12.422808486878843,940.0859837961743
test_exploratory,Random Forest,expected,0.76,94669,8514,7057,0.07454393729732013,6046,1011,2468,85144,0.8567379906475839,0.7101245008221753,1209.2,145104.0,56456.0,505.5,0.0,56961.5,88142.5,1.5474048260667292,12.490080770865807,931.0597978218847
test_exploratory,Random Forest,expected,0.77,94669,8514,6967,0.07359325650424109,5985,982,2529,85173,0.859049806229367,0.7029598308668076,1197.0,143640.0,55736.0,491.0,0.0,56227.0,87413.0,1.554644565778007,12.546720252619492,923.3540018379829
test_exploratory,Random Forest,expected,0.78,94669,8514,6910,0.07299115866862436,5950,960,2564,85195,0.8610709117221418,0.6988489546629082,1190.0,142800.0,55280.0,480.0,0.0,55760.0,87040.0,1.5609756097560976,12.596237337192475,919.4139581066664
test_exploratory,Random Forest,expected,0.79,94669,8514,6824,0.07208273035523773,5885,939,2629,85216,0.8623974208675264,0.6912144702842378,1177.0,141240.0,54592.0,469.5,0.0,55061.5,86178.5,1.5651317163535319,12.628736811254397,910.3138302929153
test_exploratory,Random Forest,expected,0.8,94669,8514,6763,0.0714383800399286,5845,918,2669,85237,0.8642614224456602,0.6865163260512098,1169.0,140280.0,54104.0,459.0,0.0,54563.0,85717.0,1.570973003683815,12.674404849918675,905.4389504484044
test_exploratory,Random Forest,expected,0.81,94669,8514,6695,0.07072008788515775,5797,898,2717,85257,0.8658700522778192,0.6808785529715762,1159.4,139128.0,53560.0,449.0,0.0,54009.0,85119.0,1.5760151085930123,12.713816280806572,899.1222047343903
test_exploratory,Random Forest,expected,0.82,94669,8514,6621,0.06993841701084832,5744,877,2770,85278,0.867542667270805,0.6746535118628142,1148.8,137856.0,52968.0,438.5,0.0,53406.5,84449.5,1.5812588355350004,12.754795348134722,892.0501959458745
test_exploratory,Random Forest,expected,0.83,94669,8514,6538,0.06906167805723099,5687,851,2827,85304,0.8698378709085347,0.6679586563307494,1137.4,136488.0,52304.0,425.5,0.0,52729.5,83758.5,1.5884561772821666,12.8110278372591,884.7510800790121
test_exploratory,Random Forest,expected,0.84,94669,8514,6426,0.06787860862584373,5609,817,2905,85338,0.8728602552131964,0.6587972750763449,1121.8,134616.0,51408.0,408.5,0.0,51816.5,82799.5,1.5979369505852383,12.885076252723312,874.6210480727588
test_exploratory,Random Forest,expected,0.85,94669,8514,6303,0.06657934487530237,5520,783,2994,85372,0.8757734412184673,0.6483439041578577,1104.0,132480.0,50424.0,391.5,0.0,50815.5,81664.5,1.6070785488679635,12.95644930985245,862.6319069600397
test_exploratory,Random Forest,expected,0.86,94669,8514,6173,0.06520613928529931,5416,757,3098,85398,0.8773691884011016,0.6361287291519849,1083.2,129984.0,49384.0,378.5,0.0,49762.5,80221.5,1.612087415222306,12.995545115826989,847.3893249110057
test_exploratory,Random Forest,expected,0.87,94669,8514,6029,0.06368505001637284,5306,723,3208,85432,0.8800796151932327,0.6232088325111581,1061.2,127344.0,48232.0,361.5,0.0,48593.5,78750.5,1.6205974050027268,13.0619505722342,831.8509755041249
test_exploratory,Random Forest,expected,0.88,94669,8514,5859,0.06188931962944575,5173,686,3341,85469,0.8829151732377539,0.6075875029363401,1034.6000000000001,124152.00000000001,46872.0,343.0,0.0,47215.0,76937.00000000001,1.6295033358042998,13.131421744324973,812.6947575235823
test_exploratory,Random Forest,expected,0.89,94669,8514,5627,0.05943867580728644,4991,636,3523,85519,0.8869735205260352,0.586210946676063,998.2,119784.0,45016.0,318.0,0.0,45334.0,74450.0,1.6422552609520449,13.230851252887861,786.4242782748313
test_exploratory,Random Forest,expected,0.9,94669,8514,5362,0.05663944902766481,4778,584,3736,85571,0.8910854158895934,0.5611933286351891,955.6,114672.0,42896.0,292.0,0.0,43188.0,71484.0,1.6551819949986106,13.33159268929504,755.0940645829152
test_exploratory,Random Forest,expected,0.91,94669,8514,5172,0.054632456242275716,4628,544,3886,85611,0.8948182521268369,0.5435752877613342,925.6,111072.0,41376.0,272.0,0.0,41648.0,69424.0,1.6669227814060699,13.423047177107502,733.3340375413281
test_exploratory,Random Forest,expected,0.92,94669,8514,4977,0.05257264785727112,4490,487,4024,85668,0.9021498894916616,0.5273666901573878,898.0,107760.0,39816.0,243.5,0.0,40059.5,67700.5,1.6899986270422747,13.60267229254571,715.1285003538645
test_exploratory,Random Forest,expected,0.93,94669,8514,4774,0.05042833451288172,4341,433,4173,85722,0.9093003770423125,0.5098661028893587,868.2,104184.0,38192.0,216.5,0.0,38408.5,65775.5,1.7125245713839385,13.777859237536656,694.7944945018961
test_exploratory,Random Forest,expected,0.94,94669,8514,4574,0.04831571052826163,4202,372,4312,85783,0.9186707477044163,0.4935400516795866,840.4000000000001,100848.00000000001,36592.0,186.0,0.0,36778.0,64070.000000000015,1.7420740660177283,14.007433318758201,676.7790934730483
test_exploratory,Random Forest,expected,0.95,94669,8514,4295,0.04536860006971659,3984,311,4530,85844,0.9275902211874273,0.4679351656095842,796.8000000000001,95616.00000000001,34360.0,155.5,0.0,34515.5,61100.500000000015,1.770233663136852,14.22596041909197,645.4119088614015
test_exploratory,Random Forest,expected,0.96,94669,8514,4027,0.042537683930325663,3774,253,4740,85902,0.9371740749937919,0.44326990838618746,754.8000000000001,90576.00000000001,32216.0,126.5,0.0,32342.5,58233.500000000015,1.8005256241787126,14.460764837347906,615.1274440418723
